:START_ID,:END_ID,:TYPE,edge_id,source_layer,source_name,confidence:float,evidence_text,semantic_key,fusion_status,fusion_reason,role,display_label
Q7251,Q867530,WORKED_AT,EVIDENCE::6f5e863d694ba752b6b9,evidence,pattern+ds+llm_verify,1.0,"In 1948, Turing joined Max Newman's Computing Machine Laboratory at the University of Manchester, where he contributed to the development of early Manchester computers and became interested in mathematical biology.",EVIDENCE::Q7251::WORKED_AT::Q867530::56a1b4481301,original,,,WORKED_AT [evidence]
Q7251,Q220798,WORKED_AT,EVIDENCE::ab6a2e12bb0827435258,evidence,pattern+ds+llm_verify,0.785577,At the outbreak of war in September 1939 he was drafted to the Government Code and Cypher School at Bletchley Park as a cryptanalyst.,EVIDENCE::Q7251::WORKED_AT::Q220798::f33d311820c7,original,,,WORKED_AT [evidence]
Q2278254,Q586895,LOCATED_IN,EVIDENCE::ae252baf1d87b1633a4d,evidence,pattern+ds+llm_verify,1.0,"In 1926, at the age of 13, he went on to Sherborne School, an independent boarding school in the market town of Sherborne in Dorset, where he boarded at Westcott House.",EVIDENCE::Q2278254::LOCATED_IN::Q586895::50f834bbc520,original,,,LOCATED_IN [evidence]
Q924289,Q350,LOCATED_IN,EVIDENCE::aee25743e2abf2a7a0dd,evidence,pattern+ds+llm_verify,1.0,"Alan Turing reading on the porch of a house (Archives Centre, King's College, Cambridge, AMT/K/7/36)",EVIDENCE::Q924289::LOCATED_IN::Q350::93737999c589,original,,,LOCATED_IN [evidence]
Q7251,Q20895966,AUTHORED,EVIDENCE::c1193132557d300023f1,evidence,pattern+ds+llm_verify,1.0,In late 1947 he returned to Cambridge for a sabbatical year during which he produced a seminal work on Intelligent Machinery that was not published in his lifetime.,EVIDENCE::Q7251::AUTHORED::Q20895966::0df90476a068,original,,,AUTHORED [evidence]
Q7251,Q189223,PROPOSED,EVIDENCE::c37a6b3e6efad4a7c168,evidence,pattern+ds+llm_verify,1.0,Turing proposed what subsequently became known as the Turing test as a criterion for whether an artificial computer is thinking (1950).,EVIDENCE::Q7251::PROPOSED::Q189223::ed075aacb70b,original,,,PROPOSED [evidence]
Q7251,Q21578,STUDIED_AT,EVIDENCE::ca793adfe3c3a13a78cb,evidence,pattern+ds+llm_verify,1.0,"He graduated from Cambridge in Mathematics in 1934, was a fellow at Kings College for two years, during which he wrote his famous paper which introduced the Turing Machine, went to Princeton for two years to do a Ph.D.",EVIDENCE::Q7251::STUDIED_AT::Q21578::fc6ab14de39d,original,,,STUDIED_AT [evidence]
Q7251,Q1967606,WORKED_AT,EVIDENCE::d3a2d64f1f8a2ecea244,evidence,pattern+ds+llm_verify,1.0,"After the War and Artificial Intelligence After the war Turing worked at the National Physical Laboratory (NPL) in Teddington, and took up long-distance running (ending his earlier dislike of outdoor pursuits).",EVIDENCE::Q7251::WORKED_AT::Q1967606::e80f5294c04a,original,,,WORKED_AT [evidence]
Q7251,Q1967606,WORKED_AT,EVIDENCE::d60779d8eae739fd594b,evidence,pattern+ds+llm_verify,0.758368,"In 1945, the war over, Turing was recruited to the National Physical Laboratory (NPL) in London to create an electronic computer.",EVIDENCE::Q7251::WORKED_AT::Q1967606::79ff980832a4,original,,,WORKED_AT [evidence]
Q7251,Q924289,STUDIED_AT,EVIDENCE::dd00a15ce7367c358cac,evidence,pattern+ds+llm_verify,0.798377,"After graduating in 1934, he was elected to a fellowship at King’s College (his college since 1931) in recognition of his research in probability theory.",EVIDENCE::Q7251::STUDIED_AT::Q924289::61e4c9cfdcec,original,,,STUDIED_AT [evidence]
Q7251,Q2011497,DIED_IN,EVIDENCE::e36d56029eed160051cb,wikipedia_direct,wikipedia_parse_api,0.95,"Died: 7 June 1954 (1954-06-07) (aged 41) Wilmslow , Cheshire, England",EVIDENCE::Q7251::DIED_IN::Q2011497::94da7a63b5ac,original,,,DIED_IN [wikipedia_direct]
Q7251,Q1967606,WORKED_AT,EVIDENCE::ec33ae598a500b4d92b4,evidence,pattern+ds+llm_verify,1.0,"Between 1945 and 1947, Turing lived in Hampton, London, while he worked on the design of the ACE (Automatic Computing Engine) at the National Physical Laboratory (NPL).",EVIDENCE::Q7251::WORKED_AT::Q1967606::31b0f252be69,original,,,WORKED_AT [evidence]
Q7251,Q10762848,AWARDED,EVIDENCE::f5c1462c85786e8190b6,evidence,pattern+ds+llm_verify,1.0,"But he had another and more ambitious end in view: in the last stage of the war (for his part in which he was awarded an OBE) he planned the embodiment of the Universal Turing Machine in electronic form, or in effect, invented the digital computer.",EVIDENCE::Q7251::AWARDED::Q10762848::565786501176,original,,,AWARDED [evidence]
Q7251,Q20895966,AUTHORED,FACT::0dd3e2899d4029da907a,facts,wikidata_sparql,0.95,Intelligent Machinery,FACT::Q7251::AUTHORED::Q20895966::bf21a9e8fbc5,original,,,AUTHORED [facts]
Q7251,Q7854954,AUTHORED,FACT::154225e3485d0783f6d1,facts,wikidata_sparql,0.95,Turing's proof,FACT::Q7251::AUTHORED::Q7854954::9c8dd192cf5f,original,,,AUTHORED [facts]
Q867530,Q18125,LOCATED_IN,FACT::161966b1103eb8b6c531,facts,wikidata_sparql,0.95,Manchester,FACT::Q867530::LOCATED_IN::Q18125::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q7251,Q122744,BORN_IN,FACT::176e07cc64bc4d03ddba,facts,wikidata_sparql,0.95,Maida Vale,FACT::Q7251::BORN_IN::Q122744::bf21a9e8fbc5,original,,,BORN_IN [facts]
Q7251,Q21578,STUDIED_AT,FACT::2a14305fd58df691cd63,facts,wikidata_sparql,0.95,Princeton University,FACT::Q7251::STUDIED_AT::Q21578::43ba9c218fe8,original,,,STUDIED_AT [facts]
Q7251,Q867530,WORKED_AT,FACT::3677181f36b7c0ca9ee9,facts,wikidata_sparql,0.95,Victoria University of Manchester,FACT::Q7251::WORKED_AT::Q867530::25ccba043fe3,original,,,WORKED_AT [facts]
Q21578,Q138518,LOCATED_IN,FACT::4707960280434aee79c3,facts,wikidata_sparql,0.95,Princeton,FACT::Q21578::LOCATED_IN::Q138518::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q220798,Q4887849,LOCATED_IN,FACT::4933f5eca30810f3ac52,facts,wikidata_sparql,0.95,Benhall,FACT::Q220798::LOCATED_IN::Q4887849::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q7251,Q35794,WORKED_AT,FACT::4cfbea8f52a6b2dd4b49,facts,wikidata_sparql,0.95,University of Cambridge,FACT::Q7251::WORKED_AT::Q35794::87536b9fd964,original,,,WORKED_AT [facts]
Q2278254,Q586895,LOCATED_IN,FACT::4eaf8e4a3e0af14d8266,facts,wikidata_sparql,0.95,Sherborne,FACT::Q2278254::LOCATED_IN::Q586895::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q7251,Q39086154,PROPOSED,FACT::6749a5a5a9a912931e2e,facts,wikidata_sparql,0.95,Turing's Wager,FACT::Q7251::PROPOSED::Q39086154::bf21a9e8fbc5,original,,,PROPOSED [facts]
Q7251,Q4428206,DESIGNED,FACT::6f48b0510b680cb11cde,facts,wikidata_sparql,0.95,Automatic Computing Engine,FACT::Q7251::DESIGNED::Q4428206::bf21a9e8fbc5,original,,,DESIGNED [facts]
Q7251,Q924289,STUDIED_AT,FACT::718cc875a67231028afb,facts,wikidata_sparql,0.95,King's College,FACT::Q7251::STUDIED_AT::Q924289::b156299ccf2c,original,,,STUDIED_AT [facts]
Q7251,Q14420,AWARDED,FACT::7e3bae51a6cde7d946da,facts,wikidata_sparql,0.95,Order of the British Empire,FACT::Q7251::AWARDED::Q14420::bf21a9e8fbc5,original,,,AWARDED [facts]
Q7251,Q220798,WORKED_AT,FACT::82fecab22fe3212f12c9,facts,wikidata_sparql,0.95,Government Communications Headquarters,FACT::Q7251::WORKED_AT::Q220798::f7b4052b1ddf,original,,,WORKED_AT [facts]
Q7251,Q2278254,STUDIED_AT,FACT::a4d2982597b4896d84ad,facts,wikidata_sparql,0.95,Sherborne School,FACT::Q7251::STUDIED_AT::Q2278254::d63b94298936,original,,,STUDIED_AT [facts]
Q7251,Q480476,DESIGNED,FACT::b486b149a263466d71a1,facts,wikidata_sparql,0.95,Bombe,FACT::Q7251::DESIGNED::Q480476::bf21a9e8fbc5,original,,,DESIGNED [facts]
Q7251,Q133854517,PROPOSED,FACT::b593776e8d49ba03d7f6,facts,wikidata_sparql,0.95,,FACT::Q7251::PROPOSED::Q133854517::bf21a9e8fbc5,original,,,PROPOSED [facts]
Q7251,Q10762848,AWARDED,FACT::c1f51fae4fd2acddbf26,facts,wikidata_sparql,0.95,Officer of the Order of the British Empire,FACT::Q7251::AWARDED::Q10762848::16c8816f9c68,original,,,AWARDED [facts]
Q7251,Q1690167,AWARDED,FACT::c3a068dd5a1dd54c9949,facts,wikidata_sparql,0.95,Smith's Prize,FACT::Q7251::AWARDED::Q1690167::4abc9701c27a,original,,,AWARDED [facts]
Q35794,Q350,LOCATED_IN,FACT::c7880d1345c322e0f151,facts,wikidata_sparql,0.95,Cambridge,FACT::Q35794::LOCATED_IN::Q350::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q7251,Q20895942,BORN_IN,FACT::d7b3441d901a3a2e7c71,facts,wikidata_sparql,0.95,Warrington Lodge,FACT::Q7251::BORN_IN::Q20895942::bf21a9e8fbc5,original,,,BORN_IN [facts]
Q7251,Q5583769,PROPOSED,FACT::d973912aa829f8e39058,facts,wikidata_sparql,0.95,Good–Turing frequency estimation,FACT::Q7251::PROPOSED::Q5583769::bf21a9e8fbc5,original,,,PROPOSED [facts]
Q7251,Q2011497,DIED_IN,FACT::e493833dfc1f9088fe79,facts,wikidata_sparql,0.95,Wilmslow,FACT::Q7251::DIED_IN::Q2011497::bf21a9e8fbc5,original,,,DIED_IN [facts]
Q7251,Q189223,PROPOSED,FACT::e957a252016f62755261,facts,wikidata_sparql,0.95,Turing test,FACT::Q7251::PROPOSED::Q189223::bf21a9e8fbc5,original,,,PROPOSED [facts]
Q7251,Q66135280,STUDIED_AT,FACT::eee3da76c1fe4d066c48,facts,wikidata_sparql,0.95,Hazlehurst Community Primary School,FACT::Q7251::STUDIED_AT::Q66135280::e1f1640d29f8,original,,,STUDIED_AT [facts]
Q7251,Q15631401,AWARDED,FACT::f49e24511d3103e78ca0,facts,wikidata_sparql,0.95,Fellow of the Royal Society,FACT::Q7251::AWARDED::Q15631401::08c933090702,original,,,AWARDED [facts]
Q7251,Q163310,PROPOSED,FACT::f565d51675bb4790fec3,facts,wikidata_sparql,0.95,Turing machine,FACT::Q7251::PROPOSED::Q163310::bf21a9e8fbc5,original,,,PROPOSED [facts]
Q924289,Q350,LOCATED_IN,FACT::f8a1f93ba786d0465e22,facts,wikidata_sparql,0.95,Cambridge,FACT::Q924289::LOCATED_IN::Q350::bf21a9e8fbc5,original,,,LOCATED_IN [facts]
Q7251,Q1967606,WORKED_AT,FACT::fde673d8358b2f7a139d,facts,wikidata_sparql,0.95,National Physical Laboratory,FACT::Q7251::WORKED_AT::Q1967606::baa8a1f1e0d0,original,,,WORKED_AT [facts]
